state,startdate,enddate,pollster,grade,samplesize,population,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin
North Dakota,2016-08-17,2016-08-23,Google Consumer Surveys,B,62.0,lv,20.62,41.81,15.45,,28.52945,51.9245,11.16192,
Oklahoma,2016-08-12,2016-09-01,Ipsos,A-,288.0,lv,36.51,48.41,,,35.21232,48.67179,,
Missouri,2016-08-05,2016-08-06,Remington,,1280.0,lv,42.0,44.0,5.0,,43.517309999999995,47.19741,2.564393,
Nevada,2016-08-12,2016-09-01,Ipsos,A-,225.0,lv,42.89,34.94,,,42.40077,36.07359,,
U.S.,2016-10-03,2016-10-05,The Times-Picayune/Lucid,,1322.0,lv,47.0,35.0,7.0,,48.25496,40.56834,3.026231,
Alabama,2016-08-12,2016-09-01,Ipsos,A-,367.0,lv,39.39,51.54,,,39.13811,52.72424,,
Pennsylvania,2016-09-14,2016-09-20,Google Consumer Surveys,B,772.0,lv,34.81,36.05,7.56,,42.28054,44.466120000000004,3.6516059999999997,
U.S.,2016-09-21,2016-09-27,USC Dornsife/LA Times,,2673.0,lv,42.62,46.7,,,44.852109999999996,44.738440000000004,,
Ohio,2016-09-14,2016-09-20,Google Consumer Surveys,B,846.0,lv,33.76,32.71,7.79,,41.32691,41.24922,3.8816059999999997,
Nevada,2016-05-24,2016-05-25,Gravis Marketing,B-,1637.0,rv,41.0,44.0,8.0,,43.37073,47.4529,4.883273,
Louisiana,2016-08-12,2016-09-01,Ipsos,A-,333.0,lv,36.85,56.69,,,36.935559999999995,58.24335,,
Mississippi,2016-08-24,2016-08-30,Google Consumer Surveys,B,253.0,lv,25.24,47.98,7.23,,32.64112,56.68407,2.910686,
U.S.,2016-06-10,2016-06-16,Saint Leo University,C+,930.0,lv,40.6,33.0,10.7,,41.91368,39.61804,6.426889,
U.S.,2016-10-01,2016-10-03,The Times-Picayune/Lucid,,1501.0,lv,45.0,38.0,5.0,,46.46983,43.53051,0.8663173000000001,
Washington,2016-09-07,2016-09-13,Google Consumer Surveys,B,613.0,lv,43.87,24.3,10.63,,51.81369,33.37624,6.528874,
Nevada,2016-07-22,2016-07-24,Rasmussen Reports/Pulse Opinion Research,C+,750.0,lv,38.0,43.0,8.0,,42.87396,45.5663,4.856343,
Delaware,2016-08-17,2016-08-23,Google Consumer Surveys,B,101.0,lv,35.71,23.01,9.96,,43.30601,32.63646,5.671924,
U.S.,2016-09-09,2016-09-15,CVOTER International,C+,1229.0,lv,47.01,47.62,,,45.78763,45.03485,,
Pennsylvania,2016-09-02,2016-09-08,Ipsos,A-,422.0,lv,49.12,44.29,,,49.16037,45.08412,,
Arkansas,2016-08-24,2016-08-30,Google Consumer Surveys,B,179.0,lv,31.74,42.42,4.77,,39.488640000000004,51.62603,0.4506853,
West Virginia,2016-08-17,2016-08-23,Google Consumer Surveys,B,107.0,lv,25.72,47.13,5.89,,33.421009999999995,56.919959999999996,1.601923,
Connecticut,2016-08-31,2016-09-06,Google Consumer Surveys,B,310.0,lv,38.56,26.41,10.42,,46.59891,35.78856,6.133565,
U.S.,2016-10-02,2016-10-04,The Times-Picayune/Lucid,,1355.0,lv,45.0,37.0,6.0,,46.3578,42.55165,1.95471,
West Virginia,2016-08-05,2016-08-25,Ipsos,A-,134.0,lv,39.49,46.86,,,39.06787,48.79123,,
U.S.,2016-08-29,2016-08-30,Rasmussen Reports/Pulse Opinion Research,C+,1000.0,lv,39.0,40.0,7.0,,42.09467,43.84214,3.378967,
Connecticut,2016-08-12,2016-09-01,Ipsos,A-,358.0,lv,47.04,39.13,,,46.866009999999996,40.68833,,
Mississippi,2016-08-05,2016-08-25,Ipsos,A-,161.0,lv,36.54,53.49,,,36.56517,55.55908,,
Arizona,2016-08-26,2016-09-08,Ipsos,A-,458.0,lv,39.57,45.89,,,39.3821,46.60025,,
Colorado,2016-09-07,2016-09-13,Google Consumer Surveys,B,603.0,lv,36.23,28.93,12.02,,44.1066,37.9192,7.918875,
Kentucky,2016-08-12,2016-09-01,Ipsos,A-,404.0,lv,41.76,46.34,,,41.729490000000006,47.896640000000005,,
U.S.,2016-09-08,2016-09-14,CVOTER International,C+,1265.0,lv,46.8,47.77,,,45.58605,45.20857,,
Georgia,2016-09-07,2016-09-13,Google Consumer Surveys,B,542.0,lv,31.01,39.72,7.98,,38.437529999999995,48.12661,3.8788739999999997,
U.S.,2016-09-20,2016-09-26,USC Dornsife/LA Times,,2690.0,lv,42.74,46.16,,,45.0374,44.15587,,
New York,2016-04-07,2016-04-10,Public Policy Polling,B+,1403.0,v,55.0,35.0,,,53.854369999999996,37.46658,,
U.S.,2016-07-25,2016-07-27,RAND (American Life Panel),B-,969.0,lv,50.3,34.0,,,51.08548,36.61441,,
Pennsylvania,2016-07-05,2016-07-10,Marist College,A,829.0,rv,43.0,35.0,8.0,,45.84918,41.463,2.680981,
North Carolina,2016-09-07,2016-09-13,Google Consumer Surveys,B,779.0,lv,32.64,37.88,7.64,,40.17241,46.42266,3.538874,
U.S.,2016-06-28,2016-06-29,Zogby Interactive/JZ Analytics,C-,875.0,lv,39.0,37.0,5.0,,42.340270000000004,43.69508,2.608068,
Montana,2016-08-24,2016-08-30,Google Consumer Surveys,B,128.0,lv,32.36,33.33,8.52,,40.36834,42.91114,4.200686,
U.S.,2016-09-07,2016-09-13,Google Consumer Surveys,B,22726.0,lv,34.67,34.09,8.39,,42.39236,42.8791,4.288875,
Arizona,2016-09-07,2016-09-13,Google Consumer Surveys,B,601.0,lv,33.95,34.56,10.58,,41.729929999999996,43.423790000000004,6.478873999999999,
Oklahoma,2016-08-24,2016-08-30,Google Consumer Surveys,B,244.0,lv,28.72,37.06,12.77,,36.42559,46.20385,8.450686,
U.S.,2016-08-21,2016-08-25,Ipsos,A-,1154.0,lv,39.3,36.4,6.5,,41.79605,40.1418,3.321338,
U.S.,2016-09-30,2016-10-02,The Times-Picayune/Lucid,,1461.0,lv,44.0,39.0,6.0,,45.5839,44.50018,1.7777779999999999,
Florida,2016-06-27,2016-06-28,Gravis Marketing,B-,1619.0,rv,48.5,48.5,,,49.54565,50.522009999999995,,
Texas,2016-09-14,2016-09-20,Google Consumer Surveys,B,1046.0,lv,28.94,42.35,7.62,,36.439009999999996,50.80249,3.7116059999999997,
Idaho,2016-08-05,2016-08-25,Ipsos,A-,144.0,lv,29.2,49.24,,,28.21092,50.628659999999996,,
Minnesota,2016-08-19,2016-09-01,Ipsos,A-,457.0,lv,41.97,32.95,,,41.43958,33.63537,,
U.S.,2016-09-19,2016-09-25,USC Dornsife/LA Times,,2726.0,lv,42.42,46.3,,,44.76567,44.26867,,
Washington,2016-08-19,2016-09-01,Ipsos,A-,404.0,lv,45.38,35.41,,,45.39928,36.69373,,
Ohio,2016-09-02,2016-09-08,Ipsos,A-,458.0,lv,47.39,45.5,,,47.24913,46.14904,,
South Dakota,2016-08-17,2016-08-23,Google Consumer Surveys,B,72.0,lv,33.23,25.56,13.39,,40.98673,35.43671,9.101924,
Illinois,2016-09-14,2016-09-20,Google Consumer Surveys,B,1027.0,lv,39.01,29.4,8.12,,46.5522,37.90766,4.211606,
Missouri,2016-09-07,2016-09-13,Google Consumer Surveys,B,636.0,lv,34.37,33.32,8.64,,42.01658,42.01078,4.538875,
U.S.,2016-09-07,2016-09-13,CVOTER International,C+,1245.0,lv,47.05,47.93,,,45.846070000000005,45.40328,,
Maryland,2016-08-31,2016-09-06,Google Consumer Surveys,B,447.0,lv,46.95,23.56,7.1,,54.67143000000001,32.507059999999996,2.813565,
Georgia,2016-07-24,2016-07-24,Landmark Communications,B,500.0,lv,44.2,45.5,5.2,,47.432359999999996,47.27908,2.407884,
Virginia,2016-09-07,2016-09-13,Google Consumer Surveys,B,560.0,lv,37.17,31.32,8.57,,44.80533,39.996190000000006,4.468874,
Iowa,2016-08-31,2016-09-06,Google Consumer Surveys,B,402.0,lv,36.29,30.31,10.4,,44.271679999999996,39.61077,6.113565,
Indiana,2016-09-07,2016-09-13,Google Consumer Surveys,B,667.0,lv,30.92,31.52,11.13,,38.53627,40.171459999999996,7.028874000000001,
Tennessee,2016-08-31,2016-09-06,Google Consumer Surveys,B,509.0,lv,30.55,43.66,8.87,,38.29623,52.640769999999996,4.583565,
U.S.,2016-06-11,2016-06-13,NBC News/Wall Street Journal,A-,801.0,rv,40.0,35.0,,,41.14991,39.76595,,
Wisconsin,2016-03-28,2016-03-30,Fox News/Anderson Robbins Research/Shaw & Company Research,A,1602.0,lv,49.0,35.0,,,48.24413,36.68616,,
Rhode Island,2016-08-10,2016-08-16,Google Consumer Surveys,B,72.0,lv,34.17,27.03,10.2,,41.81923,38.16705,6.001124,
U.S.,2016-08-20,2016-08-24,Ipsos,A-,1150.0,lv,38.8,36.1,7.1,,41.25858,39.89503,3.92458,
North Carolina,2016-08-26,2016-09-08,Ipsos,A-,484.0,lv,45.98,44.7,,,46.03725,45.55988,,
Michigan,2016-09-07,2016-09-13,Google Consumer Surveys,B,681.0,lv,34.61,31.05,6.86,,42.3572,39.871320000000004,2.758874,
South Carolina,2016-08-31,2016-09-06,Google Consumer Surveys,B,354.0,lv,30.31,40.17,8.14,,37.8356,48.85091,3.8535660000000003,
Florida,2016-09-14,2016-09-20,Google Consumer Surveys,B,1125.0,lv,30.25,43.12,8.07,,37.7991,51.63647,4.161605000000001,
Louisiana,2016-08-24,2016-08-30,Google Consumer Surveys,B,294.0,lv,23.53,49.56,7.08,,31.05883,58.44854,2.760685,
U.S.,2016-09-29,2016-10-01,The Times-Picayune/Lucid,,1428.0,lv,45.0,37.0,6.0,,46.69321,42.46949,1.694894,
U.S.,2016-09-06,2016-09-12,CVOTER International,C+,1232.0,lv,45.72,48.9,,,44.524570000000004,46.41561,,
Illinois,2016-08-26,2016-09-01,Ipsos,A-,359.0,lv,49.97,36.68,,,50.17799,37.87467,,
U.S.,2016-09-18,2016-09-24,USC Dornsife/LA Times,,2640.0,lv,42.27,46.4,,,44.643409999999996,44.3534,,
U.S.,2016-10-13,2016-10-14,Google Consumer Surveys,B,924.0,lv,33.6,30.9,6.6,,39.12095,39.58633,4.182785,
Arkansas,2016-08-05,2016-08-25,Ipsos,A-,250.0,lv,39.49,47.65,,,38.96359,49.383590000000005,,
U.S.,2016-10-15,2016-10-18,YouGov,B,925.0,rv,42.0,38.0,6.0,,44.24293,42.99537,4.596267,
Oregon,2016-08-31,2016-09-06,Google Consumer Surveys,B,418.0,lv,38.78,28.36,8.53,,46.797470000000004,37.70942,4.243565,
Wisconsin,2016-08-19,2016-09-01,Ipsos,A-,447.0,lv,37.55,38.16,,,37.6811,39.49838,,
Massachusetts,2016-08-19,2016-09-01,Ipsos,A-,401.0,lv,47.92,31.85,,,48.13354,33.47207,,
Maine,2016-08-05,2016-08-25,Ipsos,A-,176.0,lv,38.78,39.83,,,37.93209,41.53017,,
Nevada,2016-08-24,2016-08-30,Google Consumer Surveys,B,199.0,lv,34.38,33.9,10.78,,42.20775,43.220290000000006,6.460685,
U.S.,2016-08-19,2016-08-23,Ipsos,A-,1133.0,lv,40.4,34.5,6.5,,42.8162,38.367059999999995,3.329106,
New Hampshire,2016-08-05,2016-08-25,Ipsos,A-,133.0,lv,33.7,47.86,,,32.833079999999995,49.60918,,
Maine,2016-08-10,2016-08-16,Google Consumer Surveys,B,121.0,lv,45.25,17.56,5.47,,52.73279,28.417309999999997,1.271124,
Oregon,2016-05-06,2016-05-09,"Davis, Hibbitts & Midghall, Inc.",B,901.0,lv,43.0,32.0,,,43.927170000000004,35.1381,,
U.S.,2016-09-05,2016-09-11,CVOTER International,C+,1260.0,lv,45.78,48.73,,,44.591879999999996,46.288140000000006,,
Texas,2016-08-26,2016-09-01,Ipsos,A-,402.0,lv,31.95,48.89,,,31.92235,49.82911,,
South Carolina,2016-08-05,2016-08-25,Ipsos,A-,302.0,lv,45.82,45.72,,,45.49858,47.51988,,
Wisconsin,2016-09-07,2016-09-13,Google Consumer Surveys,B,786.0,lv,37.41,27.08,7.73,,45.23348,36.00029,3.6288739999999997,
Nebraska,2016-08-24,2016-08-30,Google Consumer Surveys,B,193.0,lv,28.7,34.35,10.1,,36.5867,43.75544,5.780686,
New Jersey,2016-09-07,2016-09-13,Google Consumer Surveys,B,729.0,lv,36.27,33.98,6.34,,44.067029999999995,42.86596,2.238874,
Alabama,2016-08-31,2016-09-06,Google Consumer Surveys,B,358.0,lv,21.28,55.58,6.05,,28.747809999999998,64.18236999999999,1.763565,
Massachusetts,2016-08-31,2016-09-06,Google Consumer Surveys,B,444.0,lv,43.78,24.19,9.47,,52.146879999999996,34.014309999999995,5.183566000000001,
Minnesota,2016-04-25,2016-04-27,"Mason-Dixon Polling & Research, Inc.",B+,800.0,rv,48.0,35.0,,,46.42716,37.997,,
West Virginia,2016-07-29,2016-08-18,Ipsos,A-,183.0,lv,38.93,48.45,,,38.34187,50.626459999999994,,
North Dakota,2016-08-10,2016-08-16,Google Consumer Surveys,B,78.0,lv,22.03,43.01,6.94,,29.418120000000002,53.7082,2.741124,
Michigan,2016-09-06,2016-09-07,Mitchell Research & Communications,D,940.0,lv,45.0,39.0,7.0,,46.314840000000004,41.35539,3.4043339999999995,
Kansas,2016-08-05,2016-08-25,Ipsos,A-,274.0,lv,37.35,47.97,,,35.92821,48.91292,,
Michigan,2016-08-26,2016-09-08,Ipsos,A-,613.0,lv,42.74,41.32,,,42.35754,41.82305,,
U.S.,2016-08-24,2016-08-26,Morning Consult,,2007.0,rv,39.0,37.0,8.0,,44.17066,44.23401,2.202668,
New York,2016-04-05,2016-04-10,Baruch College,B-,1306.0,rv,51.0,35.0,,,51.67007,38.217620000000004,,
U.S.,2016-09-17,2016-09-23,USC Dornsife/LA Times,,2559.0,lv,43.33,45.29,,,45.71719,43.24031,,
Georgia,2016-08-19,2016-09-01,Ipsos,A-,525.0,lv,41.1,47.01,,,40.78763,47.716609999999996,,
Pennsylvania,2016-06-27,2016-06-28,Gravis Marketing,B-,1958.0,rv,49.5,48.0,,,49.910509999999995,49.3406,,
Mississippi,2016-07-29,2016-08-18,Ipsos,A-,214.0,lv,38.33,51.86,,,38.202420000000004,54.16483,,
California,2016-09-14,2016-09-20,Google Consumer Surveys,B,1374.0,lv,46.39,28.05,6.88,,53.99405,36.63667,2.971606,
U.S.,2016-09-04,2016-09-10,CVOTER International,C+,1244.0,lv,45.31,49.06,,,44.13106,46.65681,,
New York,2016-09-14,2016-09-20,Google Consumer Surveys,B,844.0,lv,41.56,28.23,6.76,,49.15999,36.81147,2.8516060000000003,
U.S.,2016-08-18,2016-08-22,Ipsos,A-,1115.0,lv,41.4,33.2,6.9,,43.75119,37.15062,3.7408660000000005,
Nebraska,2016-08-05,2016-08-25,Ipsos,A-,136.0,lv,45.02,41.5,,,44.27057,43.09642,,
Virginia,2016-08-19,2016-09-01,Ipsos,A-,713.0,lv,50.06,36.87,,,50.06309,37.99089,,
Oklahoma,2016-08-05,2016-08-25,Ipsos,A-,320.0,lv,31.99,54.42,,,30.43525,55.09846999999999,,
Nevada,2016-08-05,2016-08-25,Ipsos,A-,253.0,lv,40.86,38.78,,,40.109840000000005,40.33903,,
Minnesota,2016-09-07,2016-09-13,Google Consumer Surveys,B,426.0,lv,34.49,25.54,11.37,,42.33137,34.48349,7.268874,
Idaho,2016-08-17,2016-08-23,Google Consumer Surveys,B,164.0,lv,25.88,36.13,12.78,,33.619440000000004,45.97979,8.491923,
U.S.,2016-06-09,2016-06-13,CBS News/New York Times,A-,1048.0,rv,39.0,32.0,11.0,,43.03197,38.26337,6.007661,
U.S.,2016-08-23,2016-08-24,Rasmussen Reports/Pulse Opinion Research,C+,1000.0,lv,42.0,38.0,9.0,,45.04766,42.022940000000006,5.395877,
U.S.,2016-09-16,2016-09-22,USC Dornsife/LA Times,,2594.0,lv,43.41,44.84,,,45.79963,42.79737,,
Iowa,2016-08-05,2016-08-25,Ipsos,A-,288.0,lv,43.05,39.52,,,42.466120000000004,41.34101,,
Arkansas,2016-08-17,2016-08-23,Google Consumer Surveys,B,196.0,lv,27.6,39.6,9.74,,35.15388,49.16086,5.451923000000001,
Wyoming,2016-08-10,2016-08-16,Google Consumer Surveys,B,66.0,lv,21.98,40.77,14.71,,29.21483,51.210570000000004,10.51112,
Mississippi,2016-08-17,2016-08-23,Google Consumer Surveys,B,277.0,lv,23.07,53.52,3.12,,30.283309999999997,62.550580000000004,-1.168077,
Pennsylvania,2016-09-07,2016-09-13,Google Consumer Surveys,B,831.0,lv,33.59,36.18,9.24,,41.20545,44.8304,5.1388739999999995,
U.S.,2016-09-03,2016-09-09,CVOTER International,C+,1260.0,lv,45.89,48.61,,,44.720459999999996,46.23692,,
Alaska,2016-08-10,2016-08-16,Google Consumer Surveys,B,88.0,lv,31.73,28.39,10.88,,39.046459999999996,38.96775,6.6811240000000005,
Michigan,2016-05-24,2016-05-26,"Glengariff Group, Inc.",B,600.0,lv,36.8,32.7,11.5,,40.76914,38.51263,7.0962570000000005,
New York,2016-08-26,2016-09-01,Ipsos,A-,451.0,lv,50.0,28.47,,,50.5176,30.00093,,
U.S.,2016-10-03,2016-10-09,SurveyMonkey,C-,23329.0,lv,46.0,41.0,8.0,,45.35004,43.57948,3.0653610000000002,
Missouri,2016-08-12,2016-08-25,Ipsos,A-,297.0,lv,39.68,46.1,,,38.99946,47.27619,,
Hawaii,2016-08-10,2016-08-16,Google Consumer Surveys,B,76.0,lv,53.27,22.95,5.16,,60.68886,33.69986,0.9611238000000001,
Idaho,2016-07-29,2016-08-18,Ipsos,A-,186.0,lv,30.39,44.22,,,29.23388,45.85464,,
South Dakota,2016-08-10,2016-08-16,Google Consumer Surveys,B,95.0,lv,24.68,34.67,9.34,,31.92122,45.12131,5.141124,
Minnesota,2016-08-31,2016-09-06,Google Consumer Surveys,B,632.0,lv,34.61,26.85,10.59,,42.5559,36.10215,6.303566,
Alabama,2016-08-05,2016-08-25,Ipsos,A-,385.0,lv,42.06,48.14,,,41.55854,49.723890000000004,,
U.S.,2016-09-28,2016-09-30,The Times-Picayune/Lucid,,1191.0,lv,46.0,36.0,7.0,,47.79775,41.4386,2.613779,
New Mexico,2016-08-24,2016-08-30,Google Consumer Surveys,B,184.0,lv,36.08,27.95,16.45,,44.003040000000006,37.407920000000004,12.13069,
U.S.,2016-05-24,2016-05-30,Quinnipiac University,A-,1561.0,rv,40.0,38.0,5.0,,44.31143,43.138999999999996,0.592033,
U.S.,2016-09-15,2016-09-21,USC Dornsife/LA Times,,2623.0,lv,43.01,45.38,,,45.39642,43.35467,,
Texas,2016-09-07,2016-09-13,Google Consumer Surveys,B,1218.0,lv,28.76,39.7,8.76,,36.40569,48.38963,4.658875,
Illinois,2016-09-07,2016-09-13,Google Consumer Surveys,B,1226.0,lv,37.79,29.41,8.23,,45.48158,38.15916,4.128874,
U.S.,2016-08-17,2016-08-21,Ipsos,A-,1078.0,lv,41.4,33.5,7.5,,43.67303,37.54797,4.351913,
Kentucky,2016-08-24,2016-08-30,Google Consumer Surveys,B,380.0,lv,36.67,32.51,5.88,,44.42896,41.730940000000004,1.560685,
Connecticut,2016-08-24,2016-08-30,Google Consumer Surveys,B,309.0,lv,40.68,25.54,7.78,,48.71888,35.165240000000004,3.460686,
New York,2016-04-06,2016-04-10,Marist College,A,1987.0,rv,61.0,32.0,,,59.771269999999994,36.453959999999995,,
U.S.,2016-09-25,2016-09-27,The Times-Picayune/Lucid,,1449.0,lv,43.0,38.0,8.0,,45.0823,43.34296,3.4696620000000005,
U.S.,2016-09-27,2016-09-29,The Times-Picayune/Lucid,,1251.0,lv,45.0,35.0,8.0,,46.89717,40.40422,3.566178,
Florida,2016-09-02,2016-09-08,Ipsos,A-,616.0,lv,46.88,47.17,,,47.54567,48.61889,,
Indiana,2016-08-12,2016-08-25,Ipsos,A-,283.0,lv,34.06,55.4,,,32.65809,55.83725,,
U.S.,2016-09-02,2016-09-08,CVOTER International,C+,1256.0,lv,46.06,48.23,,,44.896370000000005,45.88734,,
Connecticut,2016-08-05,2016-08-25,Ipsos,A-,387.0,lv,49.91,37.43,,,49.46841,39.42889,,
South Carolina,2016-08-24,2016-08-30,Google Consumer Surveys,B,425.0,lv,31.75,41.66,6.94,,39.27557,50.54384,2.620686,
Vermont,2016-08-10,2016-08-16,Google Consumer Surveys,B,67.0,lv,59.87,9.46,11.43,,67.36604,20.33959,7.231124,
Minnesota,2016-08-12,2016-08-25,Ipsos,A-,523.0,lv,43.51,34.62,,,42.705040000000004,35.784690000000005,,
Oregon,2016-08-12,2016-09-01,Ipsos,A-,402.0,lv,44.3,39.17,,,43.925059999999995,40.51625,,
Georgia,2016-08-31,2016-09-06,Google Consumer Surveys,B,573.0,lv,31.85,40.74,6.54,,39.36602,49.4079,2.253565,
Ohio,2016-09-07,2016-09-13,Google Consumer Surveys,B,828.0,lv,31.14,34.34,8.12,,38.857820000000004,43.12321,4.018873999999999,
Colorado,2016-08-31,2016-09-06,Google Consumer Surveys,B,626.0,lv,37.36,28.53,13.01,,45.3425,37.8319,8.723566,
Tennessee,2016-08-12,2016-08-25,Ipsos,A-,371.0,lv,32.71,45.65,,,32.68139,47.4796,,
U.S.,2016-09-26,2016-09-28,The Times-Picayune/Lucid,,1303.0,lv,42.0,37.0,8.0,,43.98454,42.37712,3.522681,
Alabama,2016-08-24,2016-08-30,Google Consumer Surveys,B,455.0,lv,17.11,56.17,7.88,,24.577779999999997,64.97036,3.560686,
U.S.,2016-09-24,2016-09-26,The Times-Picayune/Lucid,,1489.0,lv,43.0,39.0,7.0,,45.18564,44.30573,2.426857,
Louisiana,2016-08-05,2016-08-25,Ipsos,A-,326.0,lv,39.41,50.38,,,39.24406,52.337379999999996,,
District of Columbia,2016-08-10,2016-08-16,Google Consumer Surveys,B,54.0,lv,44.16,24.78,6.22,,51.8114,35.92068,2.0211240000000004,
Arizona,2016-08-31,2016-09-06,Google Consumer Surveys,B,635.0,lv,34.87,34.6,9.84,,42.75208,43.76542,5.553566,
Illinois,2016-08-12,2016-08-18,Ipsos,A-,788.0,lv,56.22,29.58,,,55.86147,31.69384,,
Maryland,2016-08-24,2016-08-30,Google Consumer Surveys,B,483.0,lv,45.83,24.29,6.87,,53.5514,33.45668,2.5506849999999996,
U.S.,2016-09-14,2016-09-20,USC Dornsife/LA Times,,2629.0,lv,42.18,46.34,,,44.56773,44.32663,,
Washington,2016-08-31,2016-09-06,Google Consumer Surveys,B,587.0,lv,41.52,25.56,9.75,,49.57219,34.95661,5.463565,
U.S.,2016-06-17,2016-06-20,American Research Group,C+,987.0,rv,50.0,41.0,,,50.64273,42.94807,,
U.S.,2016-08-16,2016-08-20,Ipsos,A-,1091.0,lv,41.9,34.2,6.9,,44.085,38.3578,3.7629599999999996,
Kentucky,2016-08-05,2016-08-25,Ipsos,A-,413.0,lv,43.04,45.34,,,42.75073,47.31715,,
Nevada,2016-08-17,2016-08-23,Google Consumer Surveys,B,242.0,lv,30.03,41.46,9.33,,37.6614,51.14157,5.041924,
Florida,2016-09-07,2016-09-13,Google Consumer Surveys,B,1347.0,lv,30.85,41.04,7.31,,38.5489,49.79866,3.2088740000000002,
Indiana,2016-08-31,2016-09-06,Google Consumer Surveys,B,715.0,lv,29.21,35.57,9.81,,36.92208,44.50436,5.523566000000001,
Texas,2016-08-12,2016-08-18,Ipsos,A-,915.0,lv,32.35,45.87,,,31.75843,47.72116,,
Oklahoma,2016-08-17,2016-08-23,Google Consumer Surveys,B,245.0,lv,24.4,42.18,11.97,,31.911690000000004,51.67517,7.681924,
Kansas,2016-08-24,2016-08-30,Google Consumer Surveys,B,217.0,lv,43.82,26.61,10.51,,51.73702,36.05923,6.190686,
U.S.,2016-08-31,2016-09-06,CVOTER International,C+,1262.0,lv,46.84,47.19,,,45.684470000000005,44.9068,,
New Hampshire,2016-08-10,2016-08-16,Google Consumer Surveys,B,70.0,lv,51.53,20.86,9.86,,59.1159,31.8906,5.661124,
U.S.,2016-08-31,2016-09-06,Google Consumer Surveys,B,22673.0,lv,34.83,33.61,8.85,,42.65228,42.694140000000004,4.563566000000001,
U.S.,2016-10-07,2016-10-08,YouGov,B,971.0,rv,44.0,38.0,5.0,,46.73128,43.33478,2.972512,
Virginia,2016-08-31,2016-09-06,Google Consumer Surveys,B,560.0,lv,36.11,29.32,11.95,,43.841879999999996,38.28127,7.663566,
Montana,2016-08-17,2016-08-23,Google Consumer Surveys,B,118.0,lv,35.91,28.11,10.43,,43.718379999999996,38.06713,6.1419239999999995,
U.S.,2016-08-15,2016-08-19,Ipsos,A-,1104.0,lv,40.0,34.7,6.8,,42.086690000000004,38.9705,3.671942,
Missouri,2016-08-31,2016-09-06,Google Consumer Surveys,B,637.0,lv,35.45,31.19,8.54,,43.19356,40.16715,4.253565,
Nebraska,2016-07-29,2016-08-18,Ipsos,A-,185.0,lv,34.72,49.39,,,33.80489,51.23142,,
Texas,2016-08-19,2016-08-25,Ipsos,A-,443.0,lv,32.13,45.36,,,32.012879999999996,46.57562,,
Maryland,2016-03-30,2016-04-03,ABC News/Washington Post,A+,752.0,rv,63.0,28.0,,,60.84333,30.409370000000003,,
North Carolina,2016-08-31,2016-09-06,Google Consumer Surveys,B,738.0,lv,30.2,39.03,8.48,,37.82496,47.84595,4.193565,
New Hampshire,2016-07-29,2016-08-18,Ipsos,A-,163.0,lv,40.68,39.45,,,39.63585,41.45245,,
Pennsylvania,2016-08-26,2016-09-01,Ipsos,A-,343.0,lv,48.05,41.77,,,48.10629,42.77993,,
U.S.,2016-06-05,2016-06-08,Fox News/Anderson Robbins Research/Shaw & Company Research,A,1004.0,rv,39.0,36.0,12.0,,43.989940000000004,42.28405,7.686329,
Illinois,2016-08-19,2016-08-25,Ipsos,A-,366.0,lv,52.63,26.24,,,52.74742,27.714879999999997,,
U.S.,2016-09-13,2016-09-19,USC Dornsife/LA Times,,2524.0,lv,41.73,47.09,,,44.12511,45.08552,,
U.S.,2016-09-23,2016-09-25,The Times-Picayune/Lucid,,1407.0,lv,42.0,39.0,7.0,,44.276309999999995,44.28222,2.396273,
Tennessee,2016-08-24,2016-08-30,Google Consumer Surveys,B,498.0,lv,27.05,44.62,7.13,,34.7962,53.8225,2.810686,
Maine,2016-07-29,2016-08-18,Ipsos,A-,210.0,lv,32.92,37.19,,,31.897759999999998,39.14135,,
Nevada,2016-07-29,2016-08-18,Ipsos,A-,350.0,lv,39.99,38.33,,,39.07573,40.132909999999995,,
Delaware,2016-08-10,2016-08-16,Google Consumer Surveys,B,94.0,lv,34.47,32.29,7.92,,41.55663,42.48149,3.7211239999999997,
Arizona,2016-04-04,2016-04-11,Behavior Research Center (Rocky Mountain),A,564.0,rv,42.0,35.0,,,41.80709,40.09843,,
Massachusetts,2016-08-24,2016-08-30,Google Consumer Surveys,B,485.0,lv,48.64,23.46,7.08,,57.006840000000004,33.55894,2.760685,
Arizona,2016-08-19,2016-09-01,Ipsos,A-,365.0,lv,41.38,44.56,,,41.165459999999996,45.53203,,
West Virginia,2016-08-10,2016-08-16,Google Consumer Surveys,B,100.0,lv,34.34,38.67,7.44,,41.52763,49.03123,3.241124,
U.S.,2016-08-14,2016-08-18,Ipsos,A-,1118.0,lv,40.6,33.6,7.2,,42.59361,37.96601,4.076345,
U.S.,2016-08-22,2016-08-23,Gravis Marketing,B-,1493.0,lv,42.0,41.0,4.0,,43.08773,42.21512,1.4003510000000001,
Virginia,2016-06-13,2016-06-15,Public Policy Polling,B+,1032.0,v,42.0,39.0,6.0,,45.63581,42.53782,3.236132,
Arkansas,2016-07-29,2016-08-18,Ipsos,A-,290.0,lv,39.83,44.73,,,39.14159,46.70596,,
